Index,Random,Target_PDF,PDF,Social_PS,JPSP_Section,Journal,Year,Title,Journal_full,num_studiesa,na,DA,commentsa,codera,num_studiesb,nb,DB,commentsb,coderb,coder_dif,coder_disagree,ChrisResolve,ChrisNotes,ChrisD,N,D
12,12,12,12,NA,,JP,2015,"Antecedents, consequences, and mechanisms: On the longitudinal interplay between academic self?enhancement and psychological adjustment",Journal of Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
12,12,12,12,NA,,JP,2015,"Antecedents, consequences, and mechanisms: On the longitudinal interplay between academic self?enhancement and psychological adjustment",Journal of Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
12,12,12,12,NA,,JP,2015,"Antecedents, consequences, and mechanisms: On the longitudinal interplay between academic self?enhancement and psychological adjustment",Journal of Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
12,12,12,12,NA,,JP,2015,"Antecedents, consequences, and mechanisms: On the longitudinal interplay between academic self?enhancement and psychological adjustment",Journal of Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
46,13,13,13,NA,,JP,2015,"Relationships between meaning in life, social and achievement events, and positive and negative affect in daily life",Journal of Personality,1,162,m,,Guan,1,162,m,,Anthony,0,0,NA,,,162,m
46,13,13,13,NA,,JP,2015,"Relationships between meaning in life, social and achievement events, and positive and negative affect in daily life",Journal of Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
46,13,13,13,NA,,JP,2015,"Relationships between meaning in life, social and achievement events, and positive and negative affect in daily life",Journal of Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
46,13,13,13,NA,,JP,2015,"Relationships between meaning in life, social and achievement events, and positive and negative affect in daily life",Journal of Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
46,13,13,13,NA,,JP,2015,"Relationships between meaning in life, social and achievement events, and positive and negative affect in daily life",Journal of Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
46,13,13,13,NA,,JP,2015,"Relationships between meaning in life, social and achievement events, and positive and negative affect in daily life",Journal of Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
46,13,13,13,NA,,JP,2015,"Relationships between meaning in life, social and achievement events, and positive and negative affect in daily life",Journal of Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
46,13,13,13,NA,,JP,2015,"Relationships between meaning in life, social and achievement events, and positive and negative affect in daily life",Journal of Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
46,13,13,13,NA,,JP,2015,"Relationships between meaning in life, social and achievement events, and positive and negative affect in daily life",Journal of Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
46,13,13,13,NA,,JP,2015,"Relationships between meaning in life, social and achievement events, and positive and negative affect in daily life",Journal of Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
27,14,14,14,NA,,JP,2015,Renovating situation taxonomies: exploring the construction and content of fundamental motive situation types,Journal of personality,1,221,b,,Guan,1,221,b,,Anthony,0,0,NA,,,221,b
27,14,14,14,NA,,JP,2015,Renovating situation taxonomies: exploring the construction and content of fundamental motive situation types,Journal of personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
27,14,14,14,NA,,JP,2015,Renovating situation taxonomies: exploring the construction and content of fundamental motive situation types,Journal of personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
27,14,14,14,NA,,JP,2015,Renovating situation taxonomies: exploring the construction and content of fundamental motive situation types,Journal of personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
27,14,14,14,NA,,JP,2015,Renovating situation taxonomies: exploring the construction and content of fundamental motive situation types,Journal of personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
27,14,14,14,NA,,JP,2015,Renovating situation taxonomies: exploring the construction and content of fundamental motive situation types,Journal of personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
27,14,14,14,NA,,JP,2015,Renovating situation taxonomies: exploring the construction and content of fundamental motive situation types,Journal of personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
27,14,14,14,NA,,JP,2015,Renovating situation taxonomies: exploring the construction and content of fundamental motive situation types,Journal of personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
27,14,14,14,NA,,JP,2015,Renovating situation taxonomies: exploring the construction and content of fundamental motive situation types,Journal of personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
27,14,14,14,NA,,JP,2015,Renovating situation taxonomies: exploring the construction and content of fundamental motive situation types,Journal of personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
26,15,15,15,NA,,JP,2015,You are what you see and choose: agreeableness and situation selection,Journal of personality,3,77,m,,Guan,3,77,m,,Anthony,0,0,NA,,,77,m
26,15,15,15,NA,,JP,2015,You are what you see and choose: agreeableness and situation selection,Journal of personality,3,120,m,,Guan,3,120,m,,Anthony,0,0,NA,,,120,m
26,15,15,15,NA,,JP,2015,You are what you see and choose: agreeableness and situation selection,Journal of personality,3,73,m,,Guan,3,73,m,,Anthony,0,0,NA,,,73,m
26,15,15,15,NA,,JP,2015,You are what you see and choose: agreeableness and situation selection,Journal of personality,3,NA,,,Guan,3,NA,,,Anthony,NA,NA,NA,,,NA,NA
26,15,15,15,NA,,JP,2015,You are what you see and choose: agreeableness and situation selection,Journal of personality,3,NA,,,Guan,3,NA,,,Anthony,NA,NA,NA,,,NA,NA
26,15,15,15,NA,,JP,2015,You are what you see and choose: agreeableness and situation selection,Journal of personality,3,NA,,,Guan,3,NA,,,Anthony,NA,NA,NA,,,NA,NA
26,15,15,15,NA,,JP,2015,You are what you see and choose: agreeableness and situation selection,Journal of personality,3,NA,,,Guan,3,NA,,,Anthony,NA,NA,NA,,,NA,NA
26,15,15,15,NA,,JP,2015,You are what you see and choose: agreeableness and situation selection,Journal of personality,3,NA,,,Guan,3,NA,,,Anthony,NA,NA,NA,,,NA,NA
26,15,15,15,NA,,JP,2015,You are what you see and choose: agreeableness and situation selection,Journal of personality,3,NA,,,Guan,3,NA,,,Anthony,NA,NA,NA,,,NA,NA
26,15,15,15,NA,,JP,2015,You are what you see and choose: agreeableness and situation selection,Journal of personality,3,NA,,,Guan,3,NA,,,Anthony,NA,NA,NA,,,NA,NA
60,16,16,16,NA,,JP,2015,Empathy development in adolescence predicts social competencies in adulthood,Journal of personality,1,1527,w,,Guan,1,1527,m,,Anthony,0,0,NA,,b,1527,b
60,16,16,16,NA,,JP,2015,Empathy development in adolescence predicts social competencies in adulthood,Journal of personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
60,16,16,16,NA,,JP,2015,Empathy development in adolescence predicts social competencies in adulthood,Journal of personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
60,16,16,16,NA,,JP,2015,Empathy development in adolescence predicts social competencies in adulthood,Journal of personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
60,16,16,16,NA,,JP,2015,Empathy development in adolescence predicts social competencies in adulthood,Journal of personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
60,16,16,16,NA,,JP,2015,Empathy development in adolescence predicts social competencies in adulthood,Journal of personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
60,16,16,16,NA,,JP,2015,Empathy development in adolescence predicts social competencies in adulthood,Journal of personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
60,16,16,16,NA,,JP,2015,Empathy development in adolescence predicts social competencies in adulthood,Journal of personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
60,16,16,16,NA,,JP,2015,Empathy development in adolescence predicts social competencies in adulthood,Journal of personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
60,16,16,16,NA,,JP,2015,Empathy development in adolescence predicts social competencies in adulthood,Journal of personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
67,17,17,17,NA,,JP,2015,Rejection sensitivity and vulnerability to self?directed hostile cognitions following rejection,Journal of Personality,4,137,b,,Guan,4,137,b,,Anthony,0,0,NA,,,137,b
67,17,17,17,NA,,JP,2015,Rejection sensitivity and vulnerability to self?directed hostile cognitions following rejection,Journal of Personality,4,151,b,,Guan,4,151,b,,Anthony,0,0,NA,,,151,b
67,17,17,17,NA,,JP,2015,Rejection sensitivity and vulnerability to self?directed hostile cognitions following rejection,Journal of Personality,4,97,b,,Guan,4,97,b,,Anthony,0,0,NA,,,97,b
67,17,17,17,NA,,JP,2015,Rejection sensitivity and vulnerability to self?directed hostile cognitions following rejection,Journal of Personality,4,153,b,,Guan,4,151,b,,Anthony,2,0,NA,,,152,b
67,17,17,17,NA,,JP,2015,Rejection sensitivity and vulnerability to self?directed hostile cognitions following rejection,Journal of Personality,4,NA,,,Guan,4,NA,,,Anthony,NA,NA,NA,,,NA,NA
67,17,17,17,NA,,JP,2015,Rejection sensitivity and vulnerability to self?directed hostile cognitions following rejection,Journal of Personality,4,NA,,,Guan,4,NA,,,Anthony,NA,NA,NA,,,NA,NA
67,17,17,17,NA,,JP,2015,Rejection sensitivity and vulnerability to self?directed hostile cognitions following rejection,Journal of Personality,4,NA,,,Guan,4,NA,,,Anthony,NA,NA,NA,,,NA,NA
67,17,17,17,NA,,JP,2015,Rejection sensitivity and vulnerability to self?directed hostile cognitions following rejection,Journal of Personality,4,NA,,,Guan,4,NA,,,Anthony,NA,NA,NA,,,NA,NA
67,17,17,17,NA,,JP,2015,Rejection sensitivity and vulnerability to self?directed hostile cognitions following rejection,Journal of Personality,4,NA,,,Guan,4,NA,,,Anthony,NA,NA,NA,,,NA,NA
67,17,17,17,NA,,JP,2015,Rejection sensitivity and vulnerability to self?directed hostile cognitions following rejection,Journal of Personality,4,NA,,,Guan,4,NA,,,Anthony,NA,NA,NA,,,NA,NA
11,18,18,18,NA,,JP,2015,Motivational basis of personality traits: A meta?analysis of value?personality correlations,Journal of Personality,NA,NA,,,Guan,0,NA,,Meta-Analysis,Anthony,NA,NA,NA,,,NA,NA
11,18,18,18,NA,,JP,2015,Motivational basis of personality traits: A meta?analysis of value?personality correlations,Journal of Personality,NA,NA,,,Guan,0,NA,,Meta-Analysis,Anthony,NA,NA,NA,,,NA,NA
11,18,18,18,NA,,JP,2015,Motivational basis of personality traits: A meta?analysis of value?personality correlations,Journal of Personality,NA,NA,,,Guan,0,NA,,Meta-Analysis,Anthony,NA,NA,NA,,,NA,NA
11,18,18,18,NA,,JP,2015,Motivational basis of personality traits: A meta?analysis of value?personality correlations,Journal of Personality,NA,NA,,,Guan,0,NA,,Meta-Analysis,Anthony,NA,NA,NA,,,NA,NA
11,18,18,18,NA,,JP,2015,Motivational basis of personality traits: A meta?analysis of value?personality correlations,Journal of Personality,NA,NA,,,Guan,0,NA,,Meta-Analysis,Anthony,NA,NA,NA,,,NA,NA
11,18,18,18,NA,,JP,2015,Motivational basis of personality traits: A meta?analysis of value?personality correlations,Journal of Personality,NA,NA,,,Guan,0,NA,,Meta-Analysis,Anthony,NA,NA,NA,,,NA,NA
11,18,18,18,NA,,JP,2015,Motivational basis of personality traits: A meta?analysis of value?personality correlations,Journal of Personality,NA,NA,,,Guan,0,NA,,Meta-Analysis,Anthony,NA,NA,NA,,,NA,NA
11,18,18,18,NA,,JP,2015,Motivational basis of personality traits: A meta?analysis of value?personality correlations,Journal of Personality,NA,NA,,,Guan,0,NA,,Meta-Analysis,Anthony,NA,NA,NA,,,NA,NA
11,18,18,18,NA,,JP,2015,Motivational basis of personality traits: A meta?analysis of value?personality correlations,Journal of Personality,NA,NA,,,Guan,0,NA,,Meta-Analysis,Anthony,NA,NA,NA,,,NA,NA
11,18,18,18,NA,,JP,2015,Motivational basis of personality traits: A meta?analysis of value?personality correlations,Journal of Personality,NA,NA,,,Guan,0,NA,,Meta-Analysis,Anthony,NA,NA,NA,,,NA,NA
54,19,19,19,NA,,JP,2015,Accurate judgments of neuroticism at zero acquaintance: a question of relevance,Journal of personality,1,50,b,,Guan,1,50,m,2 research questions for the same sample and study,Anthony,0,0,NA,,,50,b
54,19,19,19,NA,,JP,2015,Accurate judgments of neuroticism at zero acquaintance: a question of relevance,Journal of personality,1,NA,,,Guan,1,NA,,2 research questions for the same sample and study,Anthony,NA,NA,NA,,,NA,NA
54,19,19,19,NA,,JP,2015,Accurate judgments of neuroticism at zero acquaintance: a question of relevance,Journal of personality,1,NA,,,Guan,1,NA,,2 research questions for the same sample and study,Anthony,NA,NA,NA,,,NA,NA
54,19,19,19,NA,,JP,2015,Accurate judgments of neuroticism at zero acquaintance: a question of relevance,Journal of personality,1,NA,,,Guan,1,NA,,2 research questions for the same sample and study,Anthony,NA,NA,NA,,,NA,NA
54,19,19,19,NA,,JP,2015,Accurate judgments of neuroticism at zero acquaintance: a question of relevance,Journal of personality,1,NA,,,Guan,1,NA,,2 research questions for the same sample and study,Anthony,NA,NA,NA,,,NA,NA
54,19,19,19,NA,,JP,2015,Accurate judgments of neuroticism at zero acquaintance: a question of relevance,Journal of personality,1,NA,,,Guan,1,NA,,2 research questions for the same sample and study,Anthony,NA,NA,NA,,,NA,NA
54,19,19,19,NA,,JP,2015,Accurate judgments of neuroticism at zero acquaintance: a question of relevance,Journal of personality,1,NA,,,Guan,1,NA,,2 research questions for the same sample and study,Anthony,NA,NA,NA,,,NA,NA
54,19,19,19,NA,,JP,2015,Accurate judgments of neuroticism at zero acquaintance: a question of relevance,Journal of personality,1,NA,,,Guan,1,NA,,2 research questions for the same sample and study,Anthony,NA,NA,NA,,,NA,NA
54,19,19,19,NA,,JP,2015,Accurate judgments of neuroticism at zero acquaintance: a question of relevance,Journal of personality,1,NA,,,Guan,1,NA,,2 research questions for the same sample and study,Anthony,NA,NA,NA,,,NA,NA
54,19,19,19,NA,,JP,2015,Accurate judgments of neuroticism at zero acquaintance: a question of relevance,Journal of personality,1,NA,,,Guan,1,NA,,2 research questions for the same sample and study,Anthony,NA,NA,NA,,,NA,NA
61,1,1,1,NA,,JP,2016,Openness to experience and intellect differentially predict creative achievement in the arts and sciences,Journal of Personality,4,177,b,,Kyle,4,177,b,4 analysies written up simultaneously,Anthony,0,0,NA,,,177,b
61,1,1,1,NA,,JP,2016,Openness to experience and intellect differentially predict creative achievement in the arts and sciences,Journal of Personality,4,239,b,,Kyle,4,239,b,4 analysies written up simultaneously,Anthony,0,0,NA,,,239,b
61,1,1,1,NA,,JP,2016,Openness to experience and intellect differentially predict creative achievement in the arts and sciences,Journal of Personality,4,329,b,,Kyle,4,329,b,4 analysies written up simultaneously,Anthony,0,0,NA,,,329,b
61,1,1,1,NA,,JP,2016,Openness to experience and intellect differentially predict creative achievement in the arts and sciences,Journal of Personality,4,305,b,,Kyle,4,305,b,4 analysies written up simultaneously,Anthony,0,0,NA,,,305,b
61,1,1,1,NA,,JP,2016,Openness to experience and intellect differentially predict creative achievement in the arts and sciences,Journal of Personality,4,NA,,,Kyle,4,NA,,4 analysies written up simultaneously,Anthony,NA,NA,NA,,,NA,NA
61,1,1,1,NA,,JP,2016,Openness to experience and intellect differentially predict creative achievement in the arts and sciences,Journal of Personality,4,NA,,,Kyle,4,NA,,4 analysies written up simultaneously,Anthony,NA,NA,NA,,,NA,NA
61,1,1,1,NA,,JP,2016,Openness to experience and intellect differentially predict creative achievement in the arts and sciences,Journal of Personality,4,NA,,,Kyle,4,NA,,4 analysies written up simultaneously,Anthony,NA,NA,NA,,,NA,NA
61,1,1,1,NA,,JP,2016,Openness to experience and intellect differentially predict creative achievement in the arts and sciences,Journal of Personality,4,NA,,,Kyle,4,NA,,4 analysies written up simultaneously,Anthony,NA,NA,NA,,,NA,NA
61,1,1,1,NA,,JP,2016,Openness to experience and intellect differentially predict creative achievement in the arts and sciences,Journal of Personality,4,NA,,,Kyle,4,NA,,4 analysies written up simultaneously,Anthony,NA,NA,NA,,,NA,NA
61,1,1,1,NA,,JP,2016,Openness to experience and intellect differentially predict creative achievement in the arts and sciences,Journal of Personality,4,NA,,,Kyle,4,NA,,4 analysies written up simultaneously,Anthony,NA,NA,NA,,,NA,NA
18,2,2,2,NA,,JP,2016,A Comparison of Human Narrative Coding of Redemption and Automated Linguistic Analysis for Understanding Life Stories,Journal of Personality,2,158,m,,Kyle,2,158,b,,Anthony,0,0,NA,,,158,b
18,2,2,2,NA,,JP,2016,A Comparison of Human Narrative Coding of Redemption and Automated Linguistic Analysis for Understanding Life Stories,Journal of Personality,2,242,b,,Kyle,2,242,b,,Anthony,0,0,NA,,,242,b
18,2,2,2,NA,,JP,2016,A Comparison of Human Narrative Coding of Redemption and Automated Linguistic Analysis for Understanding Life Stories,Journal of Personality,2,NA,,,Kyle,2,NA,,,Anthony,NA,NA,NA,,,NA,NA
18,2,2,2,NA,,JP,2016,A Comparison of Human Narrative Coding of Redemption and Automated Linguistic Analysis for Understanding Life Stories,Journal of Personality,2,NA,,,Kyle,2,NA,,,Anthony,NA,NA,NA,,,NA,NA
18,2,2,2,NA,,JP,2016,A Comparison of Human Narrative Coding of Redemption and Automated Linguistic Analysis for Understanding Life Stories,Journal of Personality,2,NA,,,Kyle,2,NA,,,Anthony,NA,NA,NA,,,NA,NA
18,2,2,2,NA,,JP,2016,A Comparison of Human Narrative Coding of Redemption and Automated Linguistic Analysis for Understanding Life Stories,Journal of Personality,2,NA,,,Kyle,2,NA,,,Anthony,NA,NA,NA,,,NA,NA
18,2,2,2,NA,,JP,2016,A Comparison of Human Narrative Coding of Redemption and Automated Linguistic Analysis for Understanding Life Stories,Journal of Personality,2,NA,,,Kyle,2,NA,,,Anthony,NA,NA,NA,,,NA,NA
18,2,2,2,NA,,JP,2016,A Comparison of Human Narrative Coding of Redemption and Automated Linguistic Analysis for Understanding Life Stories,Journal of Personality,2,NA,,,Kyle,2,NA,,,Anthony,NA,NA,NA,,,NA,NA
